Version Object ID,URL Type,speckle_type,Object ID,Model URL,data.ObjectType,Размеры.Площадь,Размеры.Объем,Размеры.Длина
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a4432e90fe6bd08078805231394db523,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a44cc04d61596b9784777b0375c4146e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,526041667","0,0390625","1,5"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a66249b58a61b3eff6b22dc72d8f95ab,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a7d7f8322a4df3ae5433aa00a9fcf49e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,081597222","0,082465278","3,166666667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a93e58a10d5b64e26e76b2c70a50ffe0,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,a99b31ea21a5763c15f17dba3b2dc747,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,aae72bcae21bdedfbbad90105e725fe0,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ab06afbc1228a54090e0183cc675d70c,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,032986111","0,000542535","0,020833333"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,abddb47e5cab0d1bb3f8585a18db955e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,032986111","0,000542535","0,020833333"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,ad511bcdbc10ad675277514ee2312ea5,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,734375","0,055338542","2,125"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,b4651e8da5f85bd63c733d9a6a7bf888,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,378472222","0,027533637","1,057291667"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,b4899436926d5be2490f351834057581,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,b57d81afe1685ba5939dc1e1dc24323e,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,026041667","0,078125",3
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,b7fab7724ff7cb276da9c9f782d70762,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,bc147a0f14abd6b2c419bdf5523209cc,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,bedf323424865a34cc4581ff431a8cd6,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,269345357","0,097133101","3,729911072"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c12ef28cbb5ac6a5572eff10613bb818,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","1,003748462","0,076383343","2,933120385"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c283839814ccef421135455504956bca,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,301444402","0,021515839","0,826208206"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c527bbf27be71040f4c74eb027e42d40,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,546875","0,040690104","1,5625"
1545fc86e4d0655ed6c6e549ff65a254,Branch,IFCMEMBER,c59ed9fd7f85ceb95a9cb24fe6616177,https://app.speckle.systems/streams/0082eaa837,"Rectangular Mullion:1.5"" x 2.5"" rectangular","0,301444402","0,021515839","0,826208206"
